STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,ADDRES_M,CITY_M,ZIP_M,ZIP4_M,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,F_POPLSA,POPU_UND,CENTLIB,F_CENLIB,BRANLIB,F_BRLIB,BKMOB,F_BKMOB,MASTER,F_MASTER,LIBRARIA,F_LIBRAR,OTHPAID,F_OTHSTF,TOTSTAFF,F_TOTSTF,LOCGVT,F_LOCGVT,STGVT,F_STGVT,FEDGVT,F_FEDGVT,OTHINCM,F_OTHINC,TOTINCM,F_TOTINC,SALARIES,F_SALX,BENEFIT,F_BENX,STAFFEXP,F_TOSTFX,PRMATEXP,F_PRMATX,ELMATEXP,F_ELMATX,OTHMATEX,F_OTMATX,TOTEXPCO,F_TOCOLX,OTHOPEXP,F_OTHOPX,TOTOPEXP,F_TOTOPX,LCAP_REV,F_LCAPRV,SCAP_REV,F_SCAPRV,FCAP_REV,F_FCAPRV,OCAP_REV,F_OCAPRV,CAP_REV,F_TCAPRV,CAPITAL,F_TCAPX,BKVOL,F_BKVOL,AUDIO_PH,F_AUD_PH,VIDEO_PH,F_VID_PH,TOTPHYS,F_TOTPHY,OTHPHYS,F_OTHPHY,HRS_OPEN,F_HRS_OP,VISITS,F_VISITS,VISITRPT,REFERENC,F_REFER,REFERRPT,REGBOR,F_REGBOR,ODFINE,AUTORENEW,EBOOK_AE,EBOOK_CO,EBOOK_SL,ESERIAL_AE,ESERIAL_CO,ESERIAL_SL,EAUDIO_AE,EAUDIO_CO,EAUDIO_SL,EVIDEO_AE,EVIDEO_CO,EVIDEO_SL,RESDB_AE,RESDB_CO,RESDB_SL,OLP_AE,OLP_CO,OLP_SL,EBOOK_CIR,ESERIAL_CIR,EAUDIO_CIR,EVIDEO_CIR,KIDPHYSCIR,TOTCIR,F_TOTCIR,ELMATCIR,F_EMTCIR,PHYSCIR,F_PHYSCR,OTHPHCIR,F_OTHPCR,LOANTO,F_LOANTO,LOANFM,F_LOANFM,TOTPRO,F_TOTPRO,K0_5PRO,K6_11PRO,YAPRO,F_YAPRO,ADULTPRO,GENPRO,ONPRO,OFFPRO,VIRPRO,TOTATTEN,F_TOTATT,K0_5ATTEN,K6_11ATTEN,YAATTEN,F_YAATT,ADULTATTEN,GENATTEN,ONATTEN,OFFATTEN,VIRATTEN,TOTPRES,TOTVIEWS,GPTERMS,F_GPTERM,PITUSR,F_PITUSR,PITUSRRPT,WIFISESS,F_WIFISS,WIFISRPT,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,LSAGEOID,LSAGEORATIO,LSAGEOTYPE,CNTYPOP,LOCALE_ADD,LOCALE_MOD,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOSTATUS,GEOSCORE,GEOMTYPE
WI,WI0358,WI0358,WINTER PUBLIC LIBRARY,5129 N. MAIN ST.,WINTER,54896,6198,PO BOX 340,WINTER,54896,M,SAWYER,7152662144,ME,MJ,SO,Y,MP2,N,01/01/2024,12/31/2024,2904,R_24,2904,1,R_24,0,R_24,0,R_24,0,R_24,0.7,R_24,0.78,R_24,1.48,R_24,85553,R_24,703,R_24,0,R_24,48221,R_24,134477,R_24,-9,H_24,-9,H_24,-9,H_24,8377,R_24,442,R_24,2965,R_24,11784,R_24,-9,H_24,96348,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,7557,R_24,391,R_24,1880,R_24,9943,R_24,115,R_24,2204,R_24,8456,R_24,ES,743,R_24,ES,664,R_24,N,N,N,Y,N,N,Y,N,N,Y,N,N,Y,N,N,Y,Y,N,Y,Y,1933,584,1273,13,1661,13144,R_24,3803,R_24,9341,R_24,217,R_24,2219,R_24,2396,R_24,141,R_24,50,55,12,R_24,21,3,140,0,1,3015,R_24,512,1356,137,R_24,951,59,3015,0,0,0,0,4,R_24,1389,R_24,CT,6660,R_24,CT,2025,03,1,00,00,00,-91.01146701,45.82069014,M,-1,MULTI-PLACE,18835,43,43,55113100800,551131008002023,5507,-4,N,E,98.49,POINTADDRESS
WI,WI0359,WI0359,KILBOURN PUBLIC LIBRARY,620 ELM ST.,WISCONSIN DELLS,53965,1590,620 ELM ST.,WISCONSIN DELLS,53965,1590,COLUMBIA,6082542146,ME,MJ,MO,Y,MP2,N,01/01/2024,12/31/2024,7640,R_24,7640,1,R_24,0,R_24,1,R_24,0,R_24,6.33,R_24,0.35,R_24,6.68,R_24,762994,R_24,400,R_24,0,R_24,1273,R_24,764667,R_24,336098,R_24,137006,R_24,473104,R_24,26753,R_24,19981,R_24,10690,R_24,57424,R_24,133831,R_24,664359,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,40259,R_24,3449,R_24,4491,R_24,48587,R_24,388,R_24,3454,R_24,82360,R_24,CT,23498,R_24,ES,5776,R_24,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,N,Y,N,Y,Y,N,Y,6573,1830,7716,437,23630,75126,R_24,16556,R_24,58570,R_24,825,R_24,17753,R_24,25079,R_24,649,R_24,221,69,56,R_24,252,51,509,140,0,8935,R_24,3936,1716,387,R_24,2590,306,7819,1116,0,0,0,10,R_24,12898,R_24,ES,86434,R_24,CT,2025,03,1,00,00,00,-89.77219383,43.62551877,M,-1,MULTI-PLACE,58113,32,32,55021970300,550219703003055,5506,31540,0,E,98.48,POINTADDRESS
WI,WI0360,WI0360,MCMILLAN MEMORIAL LIBRARY,490 E. GRAND AVE.,WISCONSIN RAPIDS,54494,4898,490 E. GRAND AVE.,WISCONSIN RAPIDS,54494,4898,WOOD,7154225136,ME,CI,SO,Y,PL2,N,01/01/2024,12/31/2024,36036,R_24,36036,1,R_24,0,R_24,0,R_24,6,R_24,6,R_24,12.5,R_24,18.5,R_24,1722069,R_24,400,R_24,105,R_24,200231,R_24,1922805,R_24,971531,R_24,320055,R_24,1291586,R_24,96275,R_24,18397,R_24,27104,R_24,141776,R_24,489443,R_24,1922805,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,68163,R_24,5270,R_24,8811,R_24,83194,R_24,950,R_24,3172,R_24,138876,R_24,CT,12861,R_24,ES,14406,R_24,N,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N,Y,N,Y,Y,N,Y,24437,6498,25419,2028,74484,289830,R_24,58382,R_24,231448,R_24,5320,R_24,66400,R_24,68739,R_24,574,R_24,86,55,66,R_24,349,18,560,14,0,14469,R_24,1923,2785,2127,R_24,6544,1090,14232,237,0,0,0,31,R_24,39712,R_24,CT,306881,R_24,CT,2025,03,1,00,00,00,-89.82125864,44.38831329,5588200,1.909,PLACE,73943,32,32,55141011300,551410113003080,5503,49220,1,E,98.49,POINTADDRESS
WI,WI0361,WI0361,WITHEE PUBLIC LIBRARY,511 DIVISION ST.,WITHEE,54498,9204,PO BOX 147,WITHEE,54498,M,CLARK,7152292010,ME,CI,SO,Y,PL2,N,01/01/2024,12/31/2024,1338,R_24,1338,1,R_24,0,R_24,0,R_24,0,R_24,0.55,R_24,0.81,R_24,1.36,R_24,67507,R_24,644,R_24,238,R_24,14014,R_24,82403,R_24,-9,H_24,-9,H_24,-9,H_24,3795,R_24,0,R_24,3434,R_24,7229,R_24,-9,H_24,81532,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,11979,R_24,409,R_24,3128,R_24,15521,R_24,5,R_24,1664,R_24,3016,R_24,CT,31,R_24,CT,461,R_24,Y,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,Y,N,Y,Y,423,36,166,0,1314,7658,R_24,625,R_24,7033,R_24,3,R_24,3128,R_24,687,R_24,50,R_24,0,45,0,R_24,5,0,46,4,0,807,R_24,0,652,0,R_24,155,0,657,150,0,0,0,4,R_24,483,R_24,CT,4543,R_24,CT,2025,03,1,00,00,00,-90.59785462,44.95426178,5588275,2.644,PLACE,34801,43,43,55019950200,550199502004043,5507,-4,N,E,98.48,POINTADDRESS
WI,WI0362,WI0362,WONEWOC PUBLIC LIBRARY,305 CENTER ST.,WONEWOC,53968,9398,305 CENTER ST.,WONEWOC,53968,9398,JUNEAU,6084647625,ME,CI,SO,Y,PL2,N,01/01/2024,12/31/2024,1767,R_24,1767,1,R_24,0,R_24,0,R_24,0,R_24,0.88,R_24,0.85,R_24,1.73,R_24,168495,R_24,0,R_24,0,R_24,0,R_24,168495,R_24,-9,H_24,-9,H_24,-9,H_24,9700,R_24,1400,R_24,1925,R_24,13025,R_24,-9,H_24,168495,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,10703,R_24,307,R_24,2624,R_24,13644,R_24,10,R_24,2340,R_24,6427,IQ24,M,836,IQ24,M,825,R_24,Y,N,N,Y,N,N,Y,N,N,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,1283,470,1777,-1,6924,-1,U_24,-1,U_24,17504,R_24,4,R_24,6289,R_24,5003,R_24,341,R_24,16,20,12,R_24,275,18,327,12,2,4134,R_24,287,805,185,R_24,2082,775,3557,528,49,0,0,9,R_24,1184,R_24,CT,41591,R_24,CT,2025,03,2,00,00,00,-90.22332772,43.65472405,5588500,2.331,PLACE,26590,43,43,55057100600,550571006002013,5503,-4,N,E,98.48,POINTADDRESS
WI,WI0363,WI0363,WOODVILLE COMMUNITY LIBRARY,124 S MAIN ST.,WOODVILLE,54028,9544,124 S MAIN ST,WOODVILLE,54028,9544,ST. CROIX,7156982430,ME,CI,SO,Y,PL2,N,01/01/2024,12/31/2024,2470,R_24,2470,1,R_24,0,R_24,0,R_24,0,R_24,1.8,R_24,0.1,R_24,1.9,R_24,113047,R_24,0,R_24,1153,R_24,8651,R_24,122851,R_24,-9,H_24,-9,H_24,-9,H_24,10352,R_24,1812,R_24,2470,R_24,14634,R_24,-9,H_24,122851,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,12578,R_24,499,R_24,1502,R_24,14654,R_24,75,R_24,2224,R_24,19021,R_24,CT,1664,R_24,ES,755,R_24,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,Y,N,Y,Y,1091,172,1678,0,7989,19620,R_24,2941,R_24,16679,R_24,149,R_24,5553,R_24,5233,R_24,82,R_24,42,20,1,R_24,14,5,70,12,0,1442,R_24,631,374,14,R_24,127,296,1026,416,0,0,0,3,R_24,374,R_24,CT,4606,R_24,CT,2025,03,1,00,00,15,-92.29174799,44.95246122,5589025,1.782,PLACE,97954,43,43,55109120802,551091208023018,5507,33460,0,E,99.3,POINTADDRESS
WI,WI0366,WI0366,BRUCE AREA LIBRARY,102 W. RIVER AVE.,BRUCE,54819,4911,PO BOX 277,BRUCE,54819,M,RUSK,7158682005,ME,MJ,SO,Y,MP1,N,01/01/2024,12/31/2024,1858,R_24,1858,1,R_24,0,R_24,0,R_24,0,R_24,0.75,R_24,0,R_24,0.75,R_24,52426,R_24,0,R_24,0,R_24,9125,R_24,61551,R_24,-9,H_24,-9,H_24,-9,H_24,4926,R_24,1669,R_24,357,R_24,6952,R_24,-9,H_24,61551,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,17230,R_24,524,R_24,1266,R_24,19030,R_24,10,R_24,2028,R_24,8609,R_24,CT,447,R_24,CT,685,R_24,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,Y,N,Y,Y,918,164,1819,0,6650,15790,R_24,2901,R_24,12889,R_24,119,R_24,4276,R_24,3988,R_24,86,R_24,50,5,0,R_24,11,20,43,43,0,1472,R_24,821,87,0,R_24,58,506,736,736,0,0,0,4,R_24,742,R_24,CT,2772,R_24,CT,2025,03,1,00,00,00,-91.27389518,45.45672226,M,-1,MULTI-PLACE,14168,43,43,55107960300,551079603001039,5507,-4,N,E,98.49,POINTADDRESS
WI,WI0369,WI0369,FRANK B. KOLLER MEMORIAL LIBRARY,5761 US HWY. 51,MANITOWISH WATERS,54545,6290,PO BOX 100,MANITOWISH WATERS,54545,M,VILAS,7155432700,ME,CI,SO,Y,CD2,N,01/01/2024,12/31/2024,960,R_24,960,1,R_24,0,R_24,0,R_24,0,R_24,1.88,R_24,0.15,R_24,2.03,R_24,109653,R_24,788,R_24,0,R_24,75852,R_24,186293,R_24,75478,R_24,9431,R_24,84909,R_24,9561,R_24,324,R_24,1890,R_24,11775,R_24,77004,R_24,173688,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,15943,R_24,16147,R_24,2210,R_24,4386,R_24,23243,R_24,500,R_24,1755,R_24,10702,R_24,CT,2353,R_24,ES,1112,R_24,N,N,N,Y,N,N,Y,N,N,Y,N,N,Y,N,N,Y,Y,N,Y,Y,1863,589,1461,19,2510,14791,R_24,3932,R_24,10859,R_24,23,R_24,3368,R_24,1778,R_24,218,R_24,10,11,1,R_24,183,13,211,7,0,2580,R_24,258,328,33,R_24,1592,369,2269,311,0,2,12,4,R_24,407,R_24,CT,3285,R_24,CT,2025,03,1,00,00,00,-89.87600713,46.12513725,5512548462,1.538,COUNTY SUBDIVISION,23948,43,43,55125950601,551259506012158,5507,-4,N,E,98.45,POINTADDRESS
WI,WI0370,WI0370,ONEIDA COMMUNITY LIBRARY,201 ELM ST.,ONEIDA,54155,8934,PO BOX 365,ONEIDA,54155,M,BROWN,9208692210,ME,NL,MO,Y,OTH,N,01/01/2024,12/31/2024,4555,R_24,4555,1,R_24,1,R_24,0,R_24,0,R_24,1,R_24,3.8,R_24,4.8,R_24,461048,R_24,25768,R_24,14310,R_24,1186,R_24,502312,R_24,236451,R_24,142377,R_24,378828,R_24,8651,R_24,1758,R_24,20795,R_24,31204,R_24,90680,R_24,500712,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,31087,R_24,816,R_24,6156,R_24,38366,R_24,307,R_24,3846,R_24,8821,R_24,CT,703,R_24,CT,1437,R_24,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,353,315,546,0,2046,6624,R_24,1214,R_24,5410,R_24,50,R_24,9927,R_24,1899,R_24,723,R_24,151,115,95,R_24,127,235,723,0,0,2686,R_24,297,264,256,R_24,203,1666,2686,0,0,0,0,19,R_24,2152,R_24,CT,2152,R_24,CT,2025,03,1,00,00,00,-88.18274686,44.49763107,M,-1,OTHER,273909,41,41,55009940005,550099400053033,5508,24580,0,E,98.48,POINTADDRESS
WI,WI0375,WI0375,BLACK CREEK VILLAGE LIBRARY,507 S. MAPLE ST.,BLACK CREEK,54106,9304,507 S. MAPLE ST.,BLACK CREEK,54106,9304,OUTAGAMIE,9209843094,ME,CI,SO,Y,PL2,N,01/01/2024,12/31/2024,7267,R_24,7267,1,R_24,0,R_24,0,R_24,1,R_24,1,R_24,1.54,R_24,2.54,R_24,184244,R_24,697,R_24,0,R_24,2007,R_24,186948,R_24,88109,R_24,15989,R_24,104098,R_24,22163,R_24,137,R_24,6100,R_24,28400,R_24,34343,R_24,166841,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,21799,R_24,2590,R_24,5168,R_24,29685,R_24,128,R_24,2112,R_24,14377,R_24,ES,1065,IG23,M,1378,R_24,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,2218,466,2361,0,17514,38649,R_24,5045,R_24,33604,R_24,646,R_24,22536,R_24,10169,R_24,103,R_24,50,36,0,R_24,16,1,103,0,0,1126,R_24,480,549,0,R_24,65,32,1126,0,0,0,0,6,R_24,453,R_24,CT,3703,R_24,CT,2025,03,2,00,00,00,-88.44982916,44.4680787,5507725,5.355,PLACE,195390,42,42,55087012800,550870128004031,5508,11540,0,E,98.49,POINTADDRESS
WI,WI0376,WI0376,BLAIR-PRESTON PUBLIC LIBRARY,122 S. URBERG AVE.,BLAIR,54616,6300,PO BOX 165,BLAIR,54616,M,TREMPEALEAU,6089892502,ME,CI,SO,Y,PL2,N,01/01/2024,12/31/2024,2546,R_24,2546,1,R_24,0,R_24,0,R_24,0,R_24,1,R_24,0,R_24,1,R_24,131228,R_24,0,R_24,0,R_24,1372,R_24,132600,R_24,-9,H_24,-9,H_24,-9,H_24,11884,R_24,1200,R_24,4185,R_24,17269,R_24,-9,H_24,123778,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,6902,R_24,699,R_24,1619,R_24,9374,R_24,154,R_24,1664,R_24,4092,R_24,ES,780,R_24,ES,808,R_24,N,N,N,Y,N,N,Y,N,N,Y,N,N,Y,N,N,Y,Y,N,Y,Y,963,164,2047,-1,6148,-1,U_24,-1,U_24,14597,R_24,4,R_24,5972,R_24,3993,R_24,67,R_24,13,21,3,R_24,27,3,35,32,0,1891,R_24,392,1046,32,R_24,387,34,731,1160,0,0,0,6,R_24,796,R_24,ES,25699,R_24,CT,2025,03,1,00,00,00,-91.23325351,44.29390338,5508075,1.922,PLACE,30801,42,42,55121100500,551211005002044,5503,-4,N,E,98.49,POINTADDRESS
WI,WI0377,WI0377,G.E. BLESKACEK FAMILY MEMORIAL LIBRARY,1519 17TH AVE.,BLOOMER,54724,1506,1519 17TH AVE.,BLOOMER,54724,1506,CHIPPEWA,7155682384,ME,CI,SO,Y,PL2,N,01/01/2024,12/31/2024,10183,R_24,10183,1,R_24,0,R_24,0,R_24,0,R_24,3,R_24,1.4,R_24,4.4,R_24,277776,R_24,0,R_24,0,R_24,19735,R_24,297511,R_24,136799,R_24,33831,R_24,170630,R_24,14420,R_24,3684,R_24,3790,R_24,21894,R_24,74830,R_24,267354,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,20367,R_24,1103,R_24,3265,R_24,24775,R_24,40,R_24,2444,R_24,29757,R_24,ES,1820,R_24,ES,2289,R_24,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,Y,N,Y,Y,5351,764,8587,0,24726,65056,R_24,14702,R_24,50354,R_24,278,R_24,10125,R_24,9815,R_24,374,R_24,102,60,22,R_24,107,83,332,38,4,4978,R_24,1730,691,189,R_24,866,1502,4309,640,29,0,0,6,R_24,1335,R_24,CT,3439,R_24,CT,2025,03,1,00,00,00,-91.49295806,45.09972003,5508225,2.765,PLACE,67323,42,42,55017011200,550170112001053,5507,20740,0,E,98.48,POINTADDRESS
WI,WI0378,WI0378,CADOTT COMMUNITY LIBRARY,331 N. MAIN ST.,CADOTT,54727,M,PO BOX 68,CADOTT,54727,M,CHIPPEWA,7152894950,ME,CI,SO,Y,PL2,N,01/01/2024,12/31/2024,3311,R_24,3311,1,R_24,0,R_24,0,R_24,0,R_24,0.8,R_24,1,R_24,1.8,R_24,98151,R_24,0,R_24,0,R_24,4536,R_24,102687,R_24,-9,H_24,-9,H_24,-9,H_24,9732,R_24,1661,R_24,3512,R_24,14905,R_24,-9,H_24,98254,R_24,0,R_24,0,R_24,0,R_24,11420,R_24,11420,R_24,11420,R_24,9754,R_24,424,R_24,2363,R_24,12872,R_24,331,R_24,1872,R_24,4905,R_24,CT,390,R_24,ES,726,R_24,Y,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,Y,N,Y,Y,2268,533,2960,0,6059,21273,R_24,5761,R_24,15512,R_24,186,R_24,6825,R_24,5567,R_24,120,R_24,54,11,4,R_24,33,18,115,5,0,442,R_24,56,80,10,R_24,179,117,363,79,0,0,0,4,R_24,731,R_24,CT,1999,R_24,CT,2025,03,1,00,00,00,-91.15071113,44.94863128,5511750,2.21,PLACE,67323,42,42,55017010800,550170108002041,5507,20740,0,E,98.49,POINTADDRESS
WI,WI0379,WI0379,COLOMA PUBLIC LIBRARY,155 S. FRONT ST.,COLOMA,54930,M,PO BOX 99,COLOMA,54930,M,WAUSHARA,7152282530,ME,CI,SO,Y,PL2,N,01/01/2024,12/31/2024,1570,R_24,1570,1,R_24,0,R_24,0,R_24,0,R_24,1,R_24,0.83,R_24,1.83,R_24,85408,R_24,568,R_24,0,R_24,21635,R_24,107611,R_24,-9,H_24,-9,H_24,-9,H_24,9300,R_24,801,R_24,4420,R_24,14521,R_24,-9,H_24,104421,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,8145,R_24,146,R_24,2752,R_24,11049,R_24,6,R_24,1716,R_24,11210,R_24,ES,178,R_24,CT,667,R_24,N,N,N,Y,N,N,Y,N,N,Y,N,N,Y,N,N,Y,Y,N,Y,Y,1499,581,1971,0,3106,14228,R_24,4051,R_24,10177,R_24,69,R_24,5511,R_24,2868,R_24,195,R_24,73,76,28,R_24,18,0,185,10,0,1883,R_24,412,768,601,R_24,102,0,1640,243,0,0,0,4,R_24,725,R_24,CT,14580,R_24,ES,2025,03,1,00,00,00,-89.52218596,44.03151546,5516375,3.504,PLACE,25079,43,43,55137960400,551379604004079,5506,-4,N,E,98.49,STREETADDRESS
WI,WI0380,WI0380,DODGEVILLE PUBLIC LIBRARY,139 S. IOWA ST.,DODGEVILLE,53533,1549,139 S. IOWA ST.,DODGEVILLE,53533,1549,IOWA,6089353728,ME,CI,SO,Y,PL2,N,01/01/2024,12/31/2024,11843,R_24,11843,1,R_24,0,R_24,0,R_24,1.5,R_24,4.5,R_24,2.98,R_24,7.48,R_24,537856,R_24,0,R_24,0,R_24,10223,R_24,548079,R_24,284501,R_24,83719,R_24,368220,R_24,30776,R_24,1822,R_24,6875,R_24,39473,R_24,80528,R_24,488221,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,31311,R_24,1804,R_24,2802,R_24,35992,R_24,75,R_24,2496,R_24,41910,R_24,CT,1436,IG23,M,3309,R_24,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,Y,Y,Y,N,Y,Y,8968,1758,14037,0,21571,67427,R_24,24763,R_24,42664,R_24,234,R_24,8585,R_24,10089,R_24,133,R_24,37,49,0,R_24,39,8,125,8,0,4387,R_24,1496,1619,0,R_24,417,855,2831,1556,0,0,0,10,R_24,2499,R_24,CT,3568,R_24,CT,2025,03,2,00,00,00,-90.13036345,42.95929724,5520350,2.376,PLACE,23963,32,32,55049950400,550499504004019,5502,31540,0,E,98.49,POINTADDRESS
WI,WI0381,WI0381,DORCHESTER PUBLIC LIBRARY,155 N. SECOND ST.,DORCHESTER,54425,9700,PO BOX 198,DORCHESTER,54425,M,CLARK,7156545959,ME,CI,SO,Y,PL2,N,01/01/2024,12/31/2024,1078,R_24,1078,1,R_24,0,R_24,0,R_24,0,R_24,0.75,R_24,0.13,R_24,0.88,R_24,72980,R_24,0,R_24,0,R_24,23662,R_24,96642,R_24,-9,H_24,-9,H_24,-9,H_24,10830,R_24,0,R_24,2708,R_24,13538,R_24,-9,H_24,81797,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,17358,R_24,95,R_24,2829,R_24,20366,R_24,84,R_24,1508,R_24,3989,R_24,CT,402,R_24,ES,402,R_24,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,Y,N,Y,Y,93,5,372,0,5750,10675,R_24,470,R_24,10205,R_24,56,R_24,2727,R_24,709,R_24,155,R_24,44,7,0,R_24,103,1,155,0,0,1173,R_24,427,38,0,R_24,582,126,1173,0,0,0,0,3,R_24,152,R_24,CT,1138,R_24,CT,2025,03,1,00,00,00,-90.33242045,45.00441745,5520450,1.27,PLACE,34801,42,42,55019950100,550199501001044,5507,-4,N,E,98.49,POINTADDRESS
WI,WI0382,WI0382,GERALDINE E. ANDERSON VILLAGE LIBRARY,117 S. CENTRAL AVE.,DRESSER,54009,4631,PO BOX 547,DRESSER,54009,M,POLK,7157552944,ME,CI,SO,Y,PL2,N,01/01/2024,12/31/2024,2254,R_24,2254,1,R_24,0,R_24,0,R_24,0,R_24,0.7,R_24,0.63,R_24,1.33,R_24,97702,R_24,0,R_24,0,R_24,1870,R_24,99572,R_24,-9,H_24,-9,H_24,-9,H_24,10925,R_24,959,R_24,1158,R_24,13042,R_24,-9,H_24,99572,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,6939,R_24,16,R_24,1348,R_24,8354,R_24,51,R_24,2288,R_24,5767,R_24,CT,97,R_24,CT,376,R_24,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,Y,N,Y,Y,955,93,1980,0,8066,15706,R_24,3028,R_24,12678,R_24,69,R_24,3502,R_24,4852,R_24,57,R_24,11,18,0,R_24,28,0,39,18,0,551,R_24,140,241,0,R_24,170,0,244,307,0,0,0,4,R_24,495,R_24,CT,1951,R_24,CT,2025,03,1,00,00,00,-92.63339998,45.35565566,5520850,2.411,PLACE,45831,42,42,55095960702,550959607021096,5507,-4,N,E,98.49,POINTADDRESS
WI,WI0384,WI0384,FLORENCE COUNTY LIBRARY,400 OLIVE AVE.,FLORENCE,54121,M,PO BOX 440,FLORENCE,54121,M,FLORENCE,7155283094,ME,CO,SO,Y,CO1,N,01/01/2024,12/31/2024,4560,R_24,4560,1,R_24,0,R_24,0,R_24,0,R_24,0.88,R_24,0.58,R_24,1.46,R_24,139027,R_24,4525,R_24,0,R_24,3826,R_24,147378,R_24,-9,H_24,-9,H_24,-9,H_24,16345,R_24,832,R_24,0,R_24,17177,R_24,-9,H_24,142211,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,12606,R_24,259,R_24,1967,R_24,14933,R_24,101,R_24,1560,R_24,15254,R_24,CT,2261,IQ24,M,1192,R_24,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,1651,1301,2204,0,3122,17116,R_24,5156,R_24,11960,R_24,145,R_24,4546,R_24,4979,R_24,133,R_24,47,34,0,R_24,31,21,133,0,0,2236,R_24,395,495,0,R_24,429,917,2236,0,0,0,0,8,R_24,251,R_24,CT,956,R_24,CT,2025,03,2,00,00,00,-88.24845125,45.92419814,55037,1,COUNTY,4673,42,42,55037190101,550371901012011,5507,27020,1,E,100,POINTADDRESS
WI,WI0385,WI0385,U.S.S. LIBERTY MEMORIAL PUBLIC LIBRARY,1620 11TH AVE.,GRAFTON,53024,2404,1620 11TH AVE.,GRAFTON,53024,2404,OZAUKEE,2623755315,ME,MJ,SO,Y,MP2,N,01/01/2024,12/31/2024,18922,R_24,18922,1,R_24,0,R_24,0,R_24,4.8,R_24,5.8,R_24,5.09,R_24,10.89,R_24,920923,R_24,0,R_24,0,R_24,21422,R_24,942345,R_24,447352,R_24,184448,R_24,631800,R_24,38450,R_24,11732,R_24,11170,R_24,61352,R_24,141398,R_24,834550,R_24,47058,R_24,0,R_24,0,R_24,0,R_24,47058,R_24,47058,R_24,59050,R_24,6097,R_24,8249,R_24,73541,R_24,145,R_24,2808,R_24,75905,IQ24,M,7700,IG20,M,9529,R_24,Y,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,Y,Y,Y,N,Y,Y,17021,6183,17051,0,78959,205101,R_24,40255,R_24,164846,R_24,1284,R_24,43386,R_24,38478,R_24,325,R_24,107,35,73,R_24,110,0,293,32,0,6232,R_24,3596,1078,478,R_24,1080,0,5574,658,0,0,0,12,R_24,4711,R_24,CT,16302,R_24,CT,2025,03,2,00,00,00,-87.95286553,43.31395346,M,-1,MULTI-PLACE,93956,31,31,55089640101,550896401012012,5506,33340,0,E,98.48,POINTADDRESS
